number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
3804,2021-07-19T11:02:36Z,2021-07-19T17:22:26Z,2021-07-19T17:22:26Z,1,8,8,"Bumps eslint from 7.30.0 to 7.31.0.

Release notes
Sourced from eslint's releases.

v7.31.0

efdbb12 Upgrade: @​eslint/eslintrc to v0.4.3 (#14808) (Brandon Mills)
a96b05f Update: add end location to report in consistent-return (refs #12334) (#14798) (Nitin Kumar)
e0e8e30 Docs: update BUG_REPORT template (#14787) (Nitin Kumar)
39115c8 Docs: provide more context to no-eq-null (#14801) (gfyoung)
9a3c73c Docs: fix a broken link (#14790) (Sam Chen)
ddffa8a Update: Indicating the operator in question (#14764) (Paul Smith)
bba714c Update: Clarifying what changes need to be made in no-mixed-operators (#14765) (Paul Smith)
b0d22e3 Docs: Mention benefit of providing meta.docs.url (#14774) (Bryan Mishkin)
000cc79 Sponsors: Sync README with website (ESLint Jenkins)
a6a7438 Chore: pin fs-teardown@0.1.1 (#14771) (Milos Djermanovic)




Changelog
Sourced from eslint's changelog.

v7.31.0 - July 17, 2021

efdbb12 Upgrade: @​eslint/eslintrc to v0.4.3 (#14808) (Brandon Mills)
a96b05f Update: add end location to report in consistent-return (refs #12334) (#14798) (Nitin Kumar)
e0e8e30 Docs: update BUG_REPORT template (#14787) (Nitin Kumar)
39115c8 Docs: provide more context to no-eq-null (#14801) (gfyoung)
9a3c73c Docs: fix a broken link (#14790) (Sam Chen)
ddffa8a Update: Indicating the operator in question (#14764) (Paul Smith)
bba714c Update: Clarifying what changes need to be made in no-mixed-operators (#14765) (Paul Smith)
b0d22e3 Docs: Mention benefit of providing meta.docs.url (#14774) (Bryan Mishkin)
000cc79 Sponsors: Sync README with website (ESLint Jenkins)
a6a7438 Chore: pin fs-teardown@0.1.1 (#14771) (Milos Djermanovic)




Commits

ad39518 7.31.0
faf2fe8 Build: changelog update for 7.31.0
efdbb12 Upgrade: @​eslint/eslintrc to v0.4.3 (#14808)
a96b05f Update: add end location to report in consistent-return (refs #12334) (#14798)
e0e8e30 Docs: update BUG_REPORT template (#14787)
39115c8 Docs: provide more context to no-eq-null (#14801)
9a3c73c Docs: fix a broken link (#14790)
ddffa8a Update: Indicating the operator in question (#14764)
bba714c Update: Clarifying what changes need to be made in no-mixed-operators (#14765)
b0d22e3 Docs: Mention benefit of providing meta.docs.url (#14774)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3812,2021-07-19T21:24:59Z,2021-07-21T19:06:01Z,2021-07-21T19:06:01Z,3,33,28,This PR reverts some work done in #3751 to make pathToFsPath better.,2,2
3813,2021-07-19T23:03:10Z,2021-07-20T00:07:46Z,2021-07-20T00:07:46Z,2,29,20,This PR updates codecov to 3.8.3 which should help with an issue we faced earlier: codecov/codecov-node#324 (comment),2,1
3815,2021-07-20T11:02:16Z,2021-07-20T18:07:55Z,2021-07-20T18:07:55Z,1,46,12,"Bumps @typescript-eslint/eslint-plugin from 4.28.3 to 4.28.4.

Release notes
Sourced from @​typescript-eslint/eslint-plugin's releases.

v4.28.4
4.28.4 (2021-07-19)
Note: Version bump only for package @​typescript-eslint/typescript-eslint



Changelog
Sourced from @​typescript-eslint/eslint-plugin's changelog.

4.28.4 (2021-07-19)
Note: Version bump only for package @​typescript-eslint/eslint-plugin



Commits

84fff35 chore: publish v4.28.4
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3816,2021-07-20T11:02:28Z,2021-07-20T18:25:39Z,2021-07-20T18:25:39Z,1,3,3,"Bumps @types/ws from 7.4.6 to 7.4.7.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3817,2021-07-20T11:02:50Z,2021-07-20T18:07:07Z,2021-07-20T18:07:07Z,1,40,6,"Bumps @typescript-eslint/parser from 4.28.3 to 4.28.4.

Release notes
Sourced from @​typescript-eslint/parser's releases.

v4.28.4
4.28.4 (2021-07-19)
Note: Version bump only for package @​typescript-eslint/typescript-eslint



Changelog
Sourced from @​typescript-eslint/parser's changelog.

4.28.4 (2021-07-19)
Note: Version bump only for package @​typescript-eslint/parser



Commits

84fff35 chore: publish v4.28.4
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3819,2021-07-20T14:11:02Z,2021-07-20T18:14:57Z,2021-07-20T18:14:57Z,1,5,5,"Fixes header on guides.md so that it reads ""Accessing Web Services"" instead of ""Self signed certificates."" Also updates in-text mention from ""web service"" to ""web services.""",2,5
3829,2021-07-21T11:14:06Z,2021-07-26T17:25:47Z,2021-07-26T17:25:47Z,2,3,3,"3.10.2 had this folder, but it was removed in version 3.11.0
cc @jsjoeio",2,5
3839,2021-07-22T19:11:55Z,2021-07-26T13:51:55Z,2021-07-26T13:51:55Z,1,88,0,"Adds the manifest.json, which is the configuration file to generate the navigation of code-server docs in https://coder.com/docs/code-server/latest.",3,1
3840,2021-07-22T23:12:00Z,2021-07-26T18:11:37Z,2021-07-26T18:11:37Z,1,56,0,"This PR adds an ""Uninstall"" section to the install.md docs. I decied to add this because I noticed a trend in GitHub Discusions where people have asked how to do this:

#3525
#3823
#1989

Caveat
This does not cover all scenarios but it does cover the ones that have been asked about. I figured we can add more as it gets asked (issue/discussion drive development?).
Todos

 clean up commits
 open issue documenting idea from @TeffenEllis #3857",2,2
3846,2021-07-23T21:39:50Z,2021-07-26T18:38:09Z,2021-07-26T18:38:09Z,4,92,2,"This PR adds tests for shouldEnableProxy() which is used in proxy_agent.ts.
Related:

#3841",2,2
3854,2021-07-26T11:02:09Z,2021-07-26T13:56:51Z,2021-07-26T13:56:51Z,1,3,37,"Bumps @types/node from 14.17.5 to 14.17.6.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
