number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
1078,2018-02-01T19:13:01Z,2018-12-22T17:16:55Z,2018-12-22T17:16:55Z,10,302,88,"Support for strikethrough has been added by inserting and removing a
STRIKE_THROUGH flag on the cell.
Now all strikethrough and underline drawing is also done through the
rectangle renderer. So no glyphs are used to render underlines and
strikethrough.
The position is taken from the font metrics and should be accurate for
linux, however is not yet tested on macos.
It works by checking the underline state for each cell and then drawing
from the start until the last position whenever an underline ended. This
adds a few checks even if no underline is rendered but I was not able to
measure any significant performance impact.
Fixes #806.
Fixes #31.
Demo:

TODO:

 Account for font and glyph offsets
 Account for window padding
 Test (and potentially fix) DPI
 Refactor code and extract it into separate files
 Add Windows support",13,67
1079,2018-02-01T21:27:18Z,2018-07-15T13:10:33Z,2018-07-15T13:10:33Z,4,17,1,"Currently Alacritty changes the cursor to a hollow block shape when the window loses focus. While it's a reasonable default, some may prefer their normal configured cursor. This PR adds a config toggle for this, defaulting to using the hollow block.",3,0
1087,2018-02-03T22:09:02Z,2018-05-14T19:37:15Z,2018-05-14T19:37:15Z,1,50,7,"fixes #993
Using logic from https://github.com/gnachman/iTerm2/blob/79aff4d59fd591e7628649bcabe5f27541740bf6/sources/PTYSession.m#L1703",5,20
1092,2018-02-05T15:13:49Z,2018-11-01T17:23:49Z,2018-11-01T17:23:49Z,10,179,206,"The cursor configuration has been reworked based on the proposal made in
#1080. This moves the custom_cursor_colors into the
culors.cursor struct, cleans up the deserialization of primary and
cursor colors and moves all other cursor configuration in a new cursor
config field.
I'm proposing this as one potential implementation to improve cursor configuration.
If there are any changes desired that haven't been stated in the RFC, I'd love to
incorporate them in this PR.
This also updates all dependencies to get back on track with clippy.
This fixes #1080.",3,6
1112,2018-02-11T17:15:08Z,2018-02-13T16:36:26Z,2018-02-13T16:36:26Z,1,10,0,,2,0
1114,2018-02-12T09:30:53Z,2018-02-28T19:52:42Z,2018-02-28T19:52:42Z,3,167,276,"This patch updates Cargo.lock to pick up in-range updates, and bumps the euclid and gl_generator dependencies.
As a suggestion, it also includes a dependency status badge in the README.md. Let me know if you want to keep it!",2,4
1123,2018-02-19T14:03:11Z,2018-02-28T20:33:29Z,2018-02-28T20:33:30Z,3,9,25,"This patch updates arraydeque dependency to v0.4.1. It removes indirect dependency of odd and nodrop, and it also reduced one cell memory usage.",4,5
1126,2018-02-22T14:30:22Z,2018-06-19T21:27:48Z,2018-06-19T21:27:48Z,1,3,15,,2,0
1130,2018-02-27T13:33:29Z,2018-02-28T02:57:21Z,2018-02-28T02:57:21Z,1,1,1,The level of heading were one to high.,3,0
1131,2018-02-28T04:31:55Z,2018-03-23T17:20:36Z,2018-03-23T17:20:36Z,1,31,18,"Also, made the the FAQ section look a bit better.",3,3
1133,2018-03-03T16:18:26Z,2018-03-07T21:34:06Z,2018-03-07T21:34:06Z,4,199,3,"This adds basic completions for bash and zsh to make exploration and frequent usage of alacritty's flags and options a bit easier.
The information from the README and --help has also been used to create this manpage:",3,2
1136,2018-03-04T15:15:44Z,2018-03-04T22:40:15Z,2018-03-04T22:40:15Z,15,119,124,"Unwrapping inside the config file parsing can lead to some issues that
prevent us from falling back to a default configuration file.
One instance of that issue was mentioned in #1135.
Now all instances of unwrap() have been removed and replaced with
proper error handling. This will make the config more robust and
prevents live reload from silently breaking while alacritty is running.",2,0
1147,2018-03-09T05:45:03Z,2018-09-17T15:15:21Z,2018-09-17T15:15:22Z,53,3137,1518,"Warning: this is under development, is missing several features, and has a number of known bugs. The progress of this feature is being tracked under the Scrollback project which captures all known issues and missing functionality (to be populated after filing this PR).
Motivation
A while ago I mentioned that I had an alternative implementation of scrollback that I was working on, and here it is! First of all, some explanation of why an alternative implementation was needed in the first place is warranted. There are two main reasons,

Performance
Maintainability

Regarding performance, I've written a small tool, vtebench, for testing certain performance characteristics of terminals that have a big impact on users. From the original scrollback thread, there were some benchmarks recorded which suffered under that implementation. Without diving into details, they are all resolved in this branch. To see for yourself, try running
time vtebench -h $(tput lines) -w $(tput cols) -b 10000000 scrolling-in-region

on master, this PR, and the original scrollback PR. There are some other benchmarks built into the tool that can be seen with vtebench --help. scrolling-in-region just happens to show the biggest disparity.
On the topic of maintainability, this is from the perspective of a maintainer who will be supporting this code for who knows how long into the future. Scrollback fundamentally changes how storage is implemented in the terminal, how updates work, and introduces the need for transformations between ""visible screen space"" and ""storage space"" or ""buffer space"". To help ensure we can continue to grow the project, I want to be intimately familiar with these parts of the code base.
The work @neon64 did was excellent, and the number of people I've seen on the internet claiming they use that branch every day is a testament to that. I am certainly not saying their code is unmaintainable; it's just not the way I thought about the problem, and I didn't know how to think about the problem until playing around with several approaches myself.
I am very thankful for all the work @neon64 did, and I intend to recognize that work  in a number of ways:

The bounty for scrollback should be awarded to them after this PR lands. The only reason they haven't already received it is because I've been playing around with this alternative implementation instead of landing theirs
Add a Special Thanks section in several highly visible places. This will be a way to recognize not only @neon64 for this work but several other contributors who have had an outsized impact on the project.

The project README
The Alacritty website once it launches (does not yet exist)
The --help text
The man page.



Approach
The approach here starts before ever considering scrollback. There were some improvements to be made in the Grid implementation along with cleanup, and we needed a storage layer which could support fast scrolling operations.
The new storage layer is still based on a Vec, but it's been abstracted behind a struct Storage<T> which only allows certain operations on the Vec. Critically, it's been optimized to make scrolling a simple addition or subtraction to an offset. In this way, the Vec became a circular buffer, and scrolling becomes very cheap.
There's also a new optimization with scrolling regions. These regions are a VT feature which fix certain lines in place while allowing others to scroll; classic examples of this are the colored bar at the bottom of a tmux screen, or the status bar at the bottom of vim. The optimization here is that we can still implement scrolling as a rotation, and then we just need to swap the non-""scrolling"" lines back into their correct location.
The scrolling region optimization was inspired by a request on #1000. @maximbaz was asking for the ability to ""use tmux and native scrolling"" at the same time such that a maximized tmux pane would simply have output move into the native buffer. There's a gif in the ticket for additional clarity. The nice thing about this feature is it actually leads to a very efficient implementation!
In addition to all of the tickets in the project linked at the top, there's a bit more work to do around finalizing transformations between ""screen"" and ""buffer"" space. I realized that this could be cleaned up significantly while updating selections to work with scrolling.
Finally, one really important piece to me was that the Term implementation doesn't have to think about conversions to/from buffer coordinates. That should all be handled inside Grid; said another way, Grid should continue to be indexable by Line and Column and do a transformation internally for those cases. This keeps the Term impl much simpler.
Benchmarks
It's getting late and I still need to file tickets for outstanding issues here, but I just want to add that this branch is, for scrolling operations, about 30% faster than master is today in my testing.
Closes #124
Closes #657
Closes #1000
Resolves #836
Resolves #885
Resolves #837
Resolves #923
Resolves #1022",19,32
1155,2018-03-09T09:39:47Z,2018-03-09T17:54:46Z,2018-03-09T17:54:47Z,1,2,0,"This fixes #680
It is rather old but it took some time for the winit changes to get into master + get the version bump into glutin.
Ref: rust-windowing/winit#380
It allows on my germany keyboard to enter ^ (Caret) with the given configuration:
  - { key: Caret,                         chars: ""\x5e""                          }

Mainly created to use VIM like I used to :-D",3,1
1158,2018-03-09T10:19:41Z,2018-03-13T05:55:58Z,2018-03-13T05:55:58Z,2,22,19,"This should follow the behavior of VTE terminals like termite or gnome-terminal.
This fixes #1152.",3,0
1163,2018-03-09T15:08:25Z,2018-03-13T21:52:15Z,2018-03-13T21:52:15Z,6,126,74,"It is now possible to configure the amount of lines the viewport should
scroll when using the normal scrolling mode.
This fixes #1160.",4,7
1172,2018-03-10T14:17:39Z,2018-03-13T06:00:16Z,2018-03-13T06:00:16Z,2,52,26,"There was an issue where alacritty tries to convert the lines in a
selection to the on-screen lines even when the selection is not on the
screen. This results in a crash.
To prevent this from happening the selection now is not shown if it is
off the screen.
There currently still is a bug that when the selection is at the top of
the screen but still half visible, it will not show the top line as
selected but start in the second line.
This bug should be resolved with
#1171.
This fixes #1148.",2,0
