number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
220,2019-10-26T00:14:27Z,2019-10-26T01:17:53Z,2019-10-26T01:17:53Z,2,5,5,"Bumps @nuxtjs/google-analytics from 2.2.0 to 2.2.1.

Changelog
Sourced from @nuxtjs/google-analytics's changelog.

2.2.1 (2019-10-25)
Bug Fixes

send hits in production mode by default (#60) (0871f84)





Commits

48cc7d7 chore(release): 2.2.1
9675d42 chore: update vue-analytics (#65)
711e11f docs: fix badges
e18aae2 chore: update module (#64)
0871f84 fix: send hits in production mode by default (#60)
58d9248 chore: add note about dev mode in README (#54)
9678194 chore: renew yarn.lock
49a0b06 chore(deps): update dependency vue-analytics to ^5.16.4 (#46)
d1683ba chore: fix issue template link (#48)
909a21a test(module): explicitly call nuxt.ready() (#47)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,2
230,2019-10-29T19:40:08Z,2019-10-29T23:47:12Z,2019-10-29T23:47:12Z,1,5,5,This PR cleans up the documentation and fixes a few typos.,4,3
244,2019-11-02T19:53:22Z,2019-11-03T04:35:27Z,2019-11-03T04:35:27Z,17,99,92,"Following your request in the tweet:
https://twitter.com/liyasthomas/status/1189568118382743552
Here it is your brand new logo. Hope you like it!",4,10
282,2019-11-07T15:19:27Z,2019-11-07T16:19:33Z,2019-11-07T16:19:33Z,4,4,3,"It bugged me that I had to hit the save button for collections, requests etc manually with the mouse, so I quickly added the correct event handler for the enter key.",3,4
292,2019-11-09T19:37:02Z,2019-11-12T03:28:52Z,2019-11-12T03:28:52Z,7,150,52,"In this PR I removed highlight.js and implemented ace editor that support textarea highlighting.
resolving #266",4,11
295,2019-11-12T04:23:06Z,2019-11-12T05:27:57Z,2019-11-12T05:27:57Z,19,874,494,Removed highlightjs codes,3,6
296,2019-11-12T10:42:16Z,2019-11-12T23:20:10Z,2019-11-12T23:20:10Z,1,103,88,,3,5
297,2019-11-13T01:34:06Z,2019-11-13T15:46:56Z,2019-11-13T15:46:56Z,9,148,11,Overflowing buttons are replaced by popovers,3,7
311,2019-11-18T01:12:40Z,2019-11-20T06:34:19Z,2019-11-20T06:34:20Z,10,376,12,"NOTE: This is a draft PR, implementation hasn't reached a stable standard, the PR is opened as a notification of ongoing work, as a place to discuss, and as an invitation to help make this feature stable
This PR intends to introduce GraphQL support to Postwoman.
Progress so far

 Ability to see the schema at a GQL endpoint
 Handling connection errors
 Documentation View (in progress; query,mutation and subscription fields and type lists are done; see 34be6ce )
 Scroll overflow on Docs section

If there are suggestions for more features to be added, please do suggest, although for the PR, I am only concerned with implementing core functionality.
Please do contribute to my fork, for contributions related to this PR.
Happy Hacking!!! 👨‍💻 👩‍💻 ❤️
fixes #312
fixes #314",4,20
316,2019-11-19T18:54:50Z,2019-11-20T00:15:21Z,2019-11-20T00:15:22Z,1,5,1,Reduces resultant image size to ~942MB (was 1.55GB).,3,3
317,2019-11-20T12:51:52Z,2019-11-20T14:13:22Z,2019-11-20T14:13:22Z,1,64,65,"Follow up of #311
#311 (comment)",3,2
318,2019-11-20T18:00:38Z,2019-11-20T21:19:09Z,2019-11-20T21:19:09Z,1,20,0,Added the ability to copy the GraphQL schema shown the in the schema textfield.,3,2
322,2019-11-21T16:33:26Z,2019-11-21T18:01:21Z,2019-11-21T18:01:21Z,1,27,2,Pretty much explained by the title. 😛,3,6
328,2019-11-23T00:13:32Z,2019-11-23T03:04:53Z,2019-11-23T03:04:53Z,2,4,4,"Bumps vue-virtual-scroll-list from 1.4.2 to 1.4.3.

Release notes
Sourced from vue-virtual-scroll-list's releases.

v1.4.3

table support. #142 #61
allow function component support. #137




Commits

ad7aea6 Version 1.4.3
f926704 Build.
e31fa5b All lowercase prop.
545a171 Build.
bcdbee1 Eslint --fix
babc58c Merge branch 'xxbld-master'
5c8f5f2 Update index.js
d592a2e Update App.vue
3ff55db Update index.js
eeadf18 Merge branch 'master' into master
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",1,1
334,2019-11-25T05:43:25Z,,2019-11-25T15:12:42Z,1,4,4,"First change just improved grammar.
Second change, made sentence into two as there were two 'ands' used.
Third change, making it more clear who's code of conduct it is.",4,5
341,2019-11-26T03:54:37Z,2019-11-26T05:07:00Z,2019-11-26T05:07:00Z,3,134,1,Added support for headers in GraphQL requests.,3,5
343,2019-11-26T09:12:25Z,2019-11-26T12:14:11Z,2019-11-26T12:14:11Z,5,26,27,"Replace all occurrences of var with const
Self closed components. (Vue.js best practices)
Use Array.includes() instead of repeated conditional checks
Make use of directive shorthand notations for consistency (Vue.js best practices).",3,3
344,2019-11-26T12:52:11Z,2019-11-27T11:52:31Z,2019-11-27T11:52:31Z,4,86,88,"Make use of ES6+ constructs

Arrow functions
Template literals
Object destructuring (concise code)",5,19
346,2019-11-26T20:46:44Z,2019-11-26T23:22:57Z,2019-11-26T23:22:57Z,2,152,1,Added ability to enter and run GraphQL queries and the ability to see their results.,3,3
350,2019-11-27T04:03:56Z,2019-11-27T09:39:56Z,2019-11-27T09:39:56Z,2,46,4,"Added the ability to undo header/param/body param deletion.
NOTE : Because toasts are for some reason not appearing in index.vue, I haven't tested the code used in that page, but it works in the GraphQL page. I am working really late, so I might have made some mistakes, reviewers, please do check 😛",3,4
359,2019-11-27T18:59:22Z,2019-11-27T23:19:14Z,2019-11-27T23:19:15Z,2,9,0,"There's one more task to be completed.

 Added lang/{file}.js
 Modified nuxt.config.js

Please checkout this #355 as an example.",2,2
366,2019-11-28T15:25:18Z,2019-11-28T23:15:44Z,2019-11-28T23:15:44Z,38,1151,476,fixes #336,4,7
371,2019-11-29T01:49:20Z,2019-11-29T03:12:02Z,2019-11-29T03:12:02Z,4,98,1,,4,2
391,2019-12-02T11:44:01Z,2019-12-02T17:30:46Z,2019-12-02T17:30:46Z,7,108,92,fixes #389 #387,3,6
396,2019-12-04T00:52:51Z,2019-12-06T19:09:49Z,2019-12-06T19:09:49Z,10,205,190,"I improved translate on lang/pt-BR.js.
I tried to maintain buzz words like ""request"", ""response"" and ""headers"".
If need adjust something, please, tell me!
Thank you and I'm happy to help this project!",3,3
404,2019-12-06T19:48:11Z,2019-12-06T21:01:14Z,2019-12-06T21:01:14Z,2,81,81,,4,4
406,2019-12-07T00:14:32Z,2019-12-07T01:46:17Z,2019-12-07T01:46:17Z,2,4,4,"Bumps vue-virtual-scroll-list from 1.4.3 to 1.4.4.

Release notes
Sourced from vue-virtual-scroll-list's releases.

v1.4.4

Support wstyle prop. #153




Commits

aa25f0c Support wstyle prop #153
de4bd27 Document new property in README
1a7ee77 Add styling prop for child element
1d7ddc9 Fix typos and misspelling mistakes
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,4
410,2019-12-08T23:23:06Z,2019-12-11T03:37:37Z,2019-12-11T03:37:37Z,3,67,48,"This bug appeared when saving a request with no collections available.
Fixes #390",3,4
429,2019-12-14T00:14:18Z,2019-12-14T02:10:43Z,2019-12-14T02:10:43Z,2,4,4,"Bumps cypress from 3.7.0 to 3.8.0.

Release notes
Sourced from cypress's releases.

3.8.0
Released 12/12/2019
Features:

Chrome can now be run in headless mode by using cypress run --headless --browser chrome. Addresses #832.
Cypress now accepts a --tag argument to be used to identify separate runs. Any tags assigned will be shown on the run in the Cypress Dashboard. Addresses #2561.
The commands .its() and .invoke() now accept an options object to allow changing logging options. Addresses #1450.
Cypress will now attempt to use the unzip binary during cypress install before trying the slower, Node.js-based unzipping method. Addresses #3803.
Upgraded Electron to 7.1.4. This bumps the internal Node version to 12.8.1 and the internal Chromium version to 78.0.3904.113.

Bugfixes:

We fixed a regression in 3.5.0 where Cypress would crash on Windows when trying to pass a url through --config or --env command line flags. Fixes #5466.
We fixed a regression in 3.5.0 where a supplied Cookie header during ""cy.visit() visit or cy.request() would be overwritten by the Cookie header generated from the browser's cookie store. Fixes #5894.
We fixed a regression in 3.5.0  where cy.getCookie() would incorrectly filter cookies by their domain, leading to unexpected results. Fixes #5656.
We fixed a regression in 3.5.0 where calling .type({ force: true }) on hidden inputs would not type the correct characters. Fixes #5835.
We fixed a regression in 3.5.0 where .type() was not respecting previous selections if the current value of the input was the same as the key. This also fixed an where .type() would not respect previous selections in non-selectionRange inputs (like email or number inputs). Fixes #5703.
During visibility checks, Cypress now properly evaluates a DOM element transformed by scale(0) or rotateY(90deg) as not visible. Fixes #723.
Fixed a bug where the specs list in interactive mode would not refresh when files are changed on disk. Fixes #5933.
env configuration option displays properly within the settings panel. Previously, setting env options would incorrectly render ""undefined"" as the value. Fixes #5859.

Misc:

We removed the max viewport size and lowered min viewport size to 0 for cy.viewport() Addresses #5871 and #5892.
The Test Runner now shows a non-Chrome logo for browsers passed in via config.browser that are not of the Chrome family. It also supports showing the Firefox logo (in preparation for Firefox browser support). Fixes #5745.
We updated the look of some of our icons. Addressed in #5822.
We're continuing to make progress in converting our codebase from CoffeeScript to JavaScript. Addresses #2690 in #5643.
cy.request will now automatically encode special characters in the request URL, including Unicode. Addresses #5274.
You can pass additional Electron launch command line arguments using environment variable ELECTRON_EXTRA_LAUNCH_ARGS. Addresses #5807.

Dependency Updates:

Upgraded ansi-escapes from 4.2.1 to 4.3.0. Addressed in #5815.
Upgraded electron-context-menu from 0.11.0 to 0.15.1. Addressed in #5495.




Commits

2e8a40a release 3.8.0 [skip ci]
7757252 env config settings is displayed correctly (#5879)
e1a97a1 Merge branch 'develop' into issue-5859-env-vars-show-undefined
5423399 improve tests
fe44330 pass additional Electron launch args from env variable (#5891)
3690eed make tests pass; for real
6e9e6ab fix desktop gui specs not being watched for file changes (#5934)
5628fc3 Clean up TypeError in request.coffee (#5937)
98320cf make tests pass
ffa2aca correctly await yielding the onConfigChanged callbacks
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,2
